Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Completed,0.73,5,1123,3149,0.114,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,11,3303,480,0.55,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,9,4621,3268,0.837,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,2441,605,0.281,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,2162,4477,0.754,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,4978,1808,0.316,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,3589,2628,0.716,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,779,1235,0.152,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,8,234,4272,0.823,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,5,3040,1935,0.262,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,4121,3614,0.642,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,248,1301,15,0.209,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,1355,4183,0.372,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,4164,2181,0.807,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,3054,3547,0.162,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,6,240,238,0.721,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,879,2743,0.944,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,3684,1052,0.376,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,4941,4174,0.787,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,5,2121,2111,0.346,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,2477,2965,0.87,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,9,4663,908,0.309,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,3279,4776,0.658,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,1089,1519,0.225,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,596,4843,0.244,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2776,1531,0.687,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3896,2898,0.283,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,10,1701,897,0.85,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,1802,3100,0.059,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,10,3991,763,0.622,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,7,2603,4942,0.472,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,418,1343,0.911,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1048,3848,0.626,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,3242,2447,0.195,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,4485,3070,0.595,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,5,2304,715,0.038,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,2026,4363,0.559,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,4841,2010,0.122,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,3726,3690,0.973,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,23,916,104,0.409,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,7,139,3741,0.437,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,24,2959,133,0.992,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,4338,4313,0.101,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,1533,1982,0.532,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,1491,4616,0.068,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,4301,1679,0.504,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2918,2813,0.404,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,103,1060,0.962,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,742,3556,0.749,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,17,3548,308,0.181,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,4689,3448,0.456,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2231,4727,0.39,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,4421,1479,0.945,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,3345,2846,0.085,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,1160,783,0.517,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,3801,3985,0.731,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,459,4015,0.438,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,2639,2271,0.882,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,4033,3403,0.026,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,16,1838,460,0.592,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,1665,3221,0.254,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,13,3854,575,0.816,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2739,3895,0.214,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,554,2477,0.654,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,10,1184,4973,0.929,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,3379,1391,0.5,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,3484,4242,0.267,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,669,1888,0.834,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,59,4392,0.612,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,5,2864,1746,0.053,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,9,4297,2567,0.916,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,7,1476,1150,0.482,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,4,276,2600,0.133,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,7,3096,1186,0.687,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,4201,4505,0.343,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,1396,1858,0.775,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1264,2686,0.672,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,9,4079,942,0.242,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,3003,4575,0.852,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,4,193,1633,0.296,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,6,803,4137,0.012,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,3623,2079,0.575,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,3137,3042,0.518,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,7,956,665,0.084,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,6,317,3170,0.36,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,7,2507,547,0.803,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,3931,3788,0.166,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,1746,2350,0.733,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,1755,3771,0.99,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,3940,2357,0.423,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,2517,3177,0.546,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,327,530,0.103,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,948,3035,0.325,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,3128,682,0.76,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,4560,4862,0.146,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2366,1277,0.705,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,5,2097,3644,0.197,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,128,4907,62,0.64,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,8,3633,4125,0.832,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,812,2082,0.269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,183,4587,0.055,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2993,1630,0.61,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,4070,2684,0.483,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,1255,955,0.914,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,1468,2570,0.239,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,4287,1137,0.674,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2853,4380,0.294,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,49,1749,0.853,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,7,678,4254,0.577,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,3494,1885,0.009,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,9,4917,3642,0.896,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,2107,75,0.454,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,2376,4845,0.948,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,7,4571,1284,0.388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3369,4971,0.226,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,1174,1403,0.658,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,563,3898,0.878,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2749,2465,0.441,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,3865,3208,0.591,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,10,1675,577,0.027,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1612,3968,0.425,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,9,3792,2240,0.988,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,2724,3295,0.105,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,530,334,0.544,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1169,2839,0.758,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,3354,800,0.328,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,4431,4744,0.704,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,5,2241,1472,0.148,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,1895,3450,0.637,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,30,4700,179,0.199,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,3537,3573,0.408,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,10,732,301,0.974,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,6,112,2795,0.691,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,2927,1068,0.13,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,11,4312,4623,0.775,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,1502,1662,0.342,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1406,4498,0.5,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,4212,1875,0.071,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,3105,2617,0.962,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,285,1178,0.405,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,906,3673,0.184,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,50,3715,112,0.746,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,4832,4371,0.346,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2017,1993,0.786,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,2295,3082,0.313,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,12,4475,713,0.867,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3232,3831,0.468,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1037,2454,0.899,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,9,427,4959,0.684,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2612,1336,0.246,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,4002,3093,0.848,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,10,1812,780,0.284,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,1848,3415,0.819,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,20,4043,458,0.251,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,2649,4012,0.654,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,468,2283,0.213,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1079,4778,0.497,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,3268,1507,0.933,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,4653,2953,0.038,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,2469,910,0.596,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,2112,4167,0.118,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,4932,2128,0.562,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3674,2746,0.151,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,869,1040,0.717,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,248,3544,0.995,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,14,3064,250,0.435,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,4175,4195,0.534,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,5,1365,2178,0.1,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,1543,4301,0.805,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,4348,1984,0.375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,2969,3743,0.72,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,7,148,120,0.164,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,769,2625,0.378,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,9,3578,1248,0.941,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,4968,4489,0.09,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,2154,1806,0.529,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,5,2432,3275,0.008,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,11,4612,588,0.563,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3313,3161,0.791,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,10,1132,477,0.357,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,493,2973,0.071,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,6,2683,656,0.515,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3755,4915,0.392,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,9,1570,1292,0.958,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1712,2905,0.624,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,9,3907,880,0.056,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,2786,4826,0.912,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,605,1538,0.47,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,1216,4042,0.193,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,3405,2330,0.628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,4517,3385,0.279,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,2332,410,0.838,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1975,4673,0.314,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,4795,1690,0.757,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3457,4556,0.607,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,637,1582,0.042,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,7,4078,0.266,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,2817,2052,0.82,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,4246,3497,0.21,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,22,1431,209,0.642,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1292,3631,0.45,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,717,4111,8,0.886,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,3029,4264,0.022,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,6,224,1952,0.58,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,854,4448,0.866,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,3669,1760,0.298,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,4741,2502,0.67,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,7,1931,1126,0.229,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,2200,3797,0.737,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,4395,2420,0.177,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,17,3194,4519,0.997,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,1014,1854,0.432,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,5,375,4349,0.153,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,2564,2014,0.714,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3949,3694,0.319,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,51,1764,91,0.752,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1787,4717,0.137,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,3967,1422,0.699,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2548,2867,0.33,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,354,850,0.771,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,993,3345,0.547,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,11,3179,362,0.118,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,9,4607,3917,0.977,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2417,2211,0.42,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,7,2070,2715,0.925,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,9,4876,1002,0.488,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,2320,4238,0.636,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,6,4505,1901,0.2,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,10,3434,3658,0.83,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,50,1244,59,0.272,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,614,2554,0.048,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,2794,1153,0.617,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,1408,4988,0.274,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,9,4227,1384,0.843,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,2833,3064,0.19,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,5,28,731,0.631,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,657,3226,0.909,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,10,3473,559,0.473,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,4857,3880,0.619,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,5,2047,2484,0.061,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2394,2596,0.539,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,8,4589,1199,0.095,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,7,2181,2821,0.948,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,9,4996,818,0.387,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,3568,4763,0.521,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,5,758,1454,0.081,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,119,3949,0.367,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,2938,2258,0.796,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,4139,3992,0.588,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,5,1319,2304,0.029,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,1334,3193,0.426,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,13,4144,524,0.987,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,3073,3765,0.108,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,258,2373,0.541,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,9,897,4869,0.765,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,7,3703,1261,0.321,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,4784,3019,0.709,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,10,1964,688,0.143,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,2496,4427,0.924,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,4681,1781,0.489,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,3258,2523,0.604,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,1068,1106,0.045,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,439,3611,0.259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,70,2619,28,0.827,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,7,3875,4396,0.478,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,1681,1733,0.92,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,6,1820,4608,0.239,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,8,4009,1609,0.676,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,5,2582,2663,0.292,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,397,975,0.857,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,1027,3471,0.571,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,24,3222,158,0.017,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,8,4640,4104,0.892,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,6,2459,2103,0.459,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,7,2005,3322,0.739,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
